address,city,zip,property_type,sold_date,price,sqft,sqft_imputed,price_per_sqft,beds,baths,year_built,lot_size,days_on_market,lat,lon,url,emb_00,emb_01,emb_02,emb_03,emb_04,emb_05,emb_06,emb_07,emb_08,emb_09,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,ndvi_50m,ndvi_100m,ndvi_200m,dist_main_road_m,dist_park_m,dist_school_m,dist_transit_m,dist_commercial_m,road_density_300m,police_district,patrol,violent_crime_ytd,total_crime_ytd,violent_crime_rate,total_crime_rate,dist_nearest_school_m,schools_1km,walk_score,transit_score,bike_score,GEOID,pop_total,median_age,median_hh_income,pop_bachelors,pop_masters,pop_doctorate,pop_no_schooling,pop_labor_force,pop_unemployed,housing_units_total,housing_units_occupied,owner_occupied,renter_occupied,median_gross_rent,median_home_value,median_year_built,commuters_total,commute_car,commute_transit,pop_white,pop_black,pop_asian,pct_owner_occupied,pct_college_plus,unemployment_rate,pct_renter
4208 Delmar Blvd,Saint Louis,63108.0,Single Family Residential,January-3-2025,289900,1470.0,False,197.2108843537415,3.0,3.5,2003.0,4844.0,,38.6466537,-90.2459876,https://www.redfin.com/MO/Saint-Louis/4208-Delmar-Blvd-63108/home/103203048,-0.011442015579371,-0.3505523535271068,0.0346385645480721,0.010821792782786,0.1531279131831029,0.0006839888824386,-0.0664015741316495,-0.0843240280891956,-0.1038425002693686,-0.1612708144554032,0.0595254462693182,-0.1409292245654117,-0.1300014058221374,-0.1988233226882452,-0.1759381873889419,-0.018287262029304,-0.040966129729297,0.1628149083937047,-0.0275971646201862,0.1017357457192006,-0.0728528957236057,-0.0628334916683694,-0.100489065638445,-0.0277497492142959,-0.0016176501108439,0.3328892098270569,0.0730591718023281,-0.0371118177527422,0.0200234337253871,-0.0574366423312655,-0.1120428769638347,-0.0909372595084777,-0.1226101044771619,0.0446056046009091,0.0935620887114981,-0.0703499193033492,-0.0931860969011413,-0.1670974815467228,-0.0006446818115738,0.1193007387125468,-0.0726325364016759,-0.0700410626308879,0.1780890657701774,0.0470335509451362,0.1455708718907383,0.1074378354110164,0.0273267275572855,0.0384003349488827,0.1466897190835017,-0.1994624085422313,-0.0208746502377456,0.0536502727023338,-0.1763647781212639,0.1332194081950063,0.221624768312136,-0.1110975548784938,0.1035659327430966,0.1069932256256111,0.0604693088358885,0.0331229299387324,0.0535618663540624,-0.024535026102554,-0.1617012926952372,0.0355721325029467,0.322301114784994,0.3964198115104861,0.4132663065643301,38.218557059793255,587.9506006425578,529.2125337021537,78.8946626729066,78.84962991417635,4654.898788734219,3,Central,216,761,3.9272727272727272,13.836363636363636,529.2125337029269,6,68.0,43.0,56.0,295101192001,1595.0,49.5,84282.0,280.0,305.0,106.0,0.0,861.0,39.0,981.0,763.0,464.0,299.0,867.0,445900.0,1952.0,822.0,510.0,11.0,814.0,532.0,183.0,60.81258191349934,43.322884012539184,4.529616724738676,39.18741808650065
1226 Dolman St,Saint Louis,63104.0,Single Family Residential,May-31-2024,599000,2259.0,False,265.161575918548,4.0,3.5,2017.0,3920.0,,38.6175412,-90.2095135,https://www.redfin.com/MO/Saint-Louis/1226-Dolman-St-63104/home/143286333,0.0407837176356808,-0.3167010070729996,0.0516614622942127,-0.0466755258147641,0.1442558360049232,-0.0160868236846185,-0.0686904818917554,-0.1532621366353904,-0.1537518270647346,-0.1093265077111582,0.0493063020654943,-0.1047576339877938,-0.1513023401303403,-0.2187502844030526,-0.2044498728002941,-0.0844382610541261,0.0316421176461233,0.1624254270227721,-0.0117655159812799,0.0742242068793842,-0.0253815375597159,-0.0782567473198245,-0.1360846588636678,-0.0692591935309534,-0.0271990326575802,0.3230134433372014,0.0590862650085337,-6.096567225110604e-05,0.0014405230549469,-0.0270714194486387,-0.0356366843632531,-0.0862129306969358,-0.0457401286583162,-0.0225505095199306,0.1055776102820331,-0.0803479656462656,-0.1583196122235836,-0.1139540333391125,-0.0056592799825322,0.1050555525547511,-0.0911074300293128,-0.0810151451111203,0.1121362607224344,0.0674345883768526,0.1651610685743374,0.0929098368595078,0.0064547762998263,0.0485942412038083,0.1416173872376102,-0.1503677125129596,-0.0070957169062168,0.0488351466208284,-0.1928680424618284,0.0751529626713028,0.2368711331496183,-0.1315818882432521,0.1156139209280305,0.1150025466791513,0.0782058176185918,0.0276437373175703,0.0675871922155342,-0.0477447040054841,-0.236193839093514,0.0398089444679011,0.2536580073868912,0.2730057295959469,0.2734928171631362,79.25782161006265,277.92693943010323,179.2656168482024,395.9212798704282,150.34060501004018,7388.058326310344,4,Central,349,1016,6.017241379310345,17.517241379310345,179.26561684771784,4,86.0,58.0,65.0,295101274002,957.0,34.5,55052.0,135.0,98.0,0.0,24.0,717.0,105.0,625.0,549.0,168.0,381.0,1087.0,251300.0,1990.0,612.0,513.0,62.0,341.0,585.0,7.0,30.601092896174865,24.346917450365726,14.644351464435147,69.39890710382514
5882 Delor St,Saint Louis,63109.0,Single Family Residential,December-13-2022,549900,2721.0,False,202.09481808158765,4.0,3.5,1935.0,4295.0,,38.5843229,-90.2958653,https://www.redfin.com/MO/Saint-Louis/5882-Delor-St-63109/home/93768886,0.0083263249295665,-0.3046948589592874,0.0703612551284842,-0.0302254741099005,0.1126047218655908,-0.0335013366815315,-0.0706175218939059,-0.1229312705183429,-0.0174211240179221,-0.2028733594445258,0.0869663524158945,-0.0789078346990926,-0.1697101050243563,-0.184901652927661,-0.1553098242278699,0.0425373844980366,-0.0134644703785495,0.2024954418849374,0.0320490133099572,0.0713707824668702,-0.0361455573455797,0.0233920518133637,-0.0500916573042797,0.026234484044138,0.0022011944250852,0.3225857008103794,-0.0145719985428914,-0.0216543726989166,0.0619974991037236,-0.0719574363465834,-0.0735689064712909,-0.0758865803201409,-0.1148922637638888,-0.0060361925722148,0.1397300119323016,-0.1246154245927568,-0.2021410685110504,-0.1231655857461756,0.0219559815150446,0.0249003168551748,-0.1706668917500207,-0.1028985074552173,0.1704735986152918,0.0697007224719908,0.1323725446037952,0.0834871150908833,0.0195974148459853,0.0355278796384339,0.199168117486842,-0.1794775565955313,-0.0202420895223465,-0.030112129061268,-0.1815902548591419,0.1528466729083272,0.2552643264207543,-0.11081290938591,0.1392625008313756,0.0960196101978598,0.0555662343225291,0.0176922441327463,0.0694887061363447,0.0163889474017334,-0.1698603966600457,-0.0135953194013336,0.413389484836289,0.4322783037103582,0.4357326331806427,324.7844247973588,552.6282469280562,523.8952446177814,311.14983626671085,299.16233827928806,4737.715277248508,1,South,197,781,3.7884615384615374,15.019230769230768,523.8952446187122,2,83.0,35.0,52.0,295101141021,1009.0,41.6,152832.0,181.0,200.0,12.0,0.0,715.0,0.0,490.0,475.0,322.0,153.0,1589.0,377700.0,1938.0,715.0,478.0,0.0,996.0,0.0,0.0,67.78947368421052,38.949454905847375,0.0,32.21052631578947
1800 S 13th St,Saint Louis,63104.0,Single Family Residential,February-12-2025,209900,1252.0,False,167.6517571884984,3.0,3.5,1885.0,906.0,,38.6122269,-90.2077363,https://www.redfin.com/MO/Saint-Louis/1800-S-13th-St-63104/home/93671092,0.0177338672438205,-0.3296188735277997,0.0584711901504967,-0.0353048057037761,0.1374125223168881,-0.0288220058955724,-0.0703998181491202,-0.1267638631897083,-0.1422067848943558,-0.1321931831560016,0.0363605797390599,-0.1294239525324365,-0.1450094279660081,-0.1927576164589733,-0.1893564172149861,-0.0717190314524275,0.0083505012100131,0.172917918751976,-0.039582781301574,0.0796373539871338,-0.0401102677746254,-0.0992195568168778,-0.1489612990642749,-0.0674988475916286,-0.0588147906013592,0.2736148152112202,0.0703892982484152,-0.0485643444529716,0.0017926195909745,-0.0245035349972711,-0.0619643654308131,-0.1015055317552318,-0.0688714114953157,-0.019680319135872,0.0191885443035134,-0.0130040302337692,-0.0941405750553098,-0.1528701717613303,0.0107167241360667,0.1567881007958188,-0.0661743002584285,-0.0419909973285727,0.1004287348856297,0.0315304320626703,0.1354432519569965,0.0658944598710542,0.0092062763928482,0.0732999483810282,0.1065026683499699,-0.1759645452895729,-0.0061456626078766,0.0775164028141672,-0.1824593143215152,0.1036962547963525,0.1880947238722051,-0.0782401226569349,0.0829624414268403,0.1405376969515452,0.0618304933998483,0.0594972798019273,0.0175926522488414,-0.0859804372067678,-0.2311536535216952,0.0628064465031061,0.2472958853972076,0.2982472700023999,0.2952371829661575,96.15752541438049,486.4652100581952,665.3564358480004,134.74360983258464,206.5660843582056,6449.504217926179,4,Central,349,1016,6.017241379310345,17.517241379310345,458.6074490569464,4,86.0,45.0,45.0,295101232001,1714.0,48.6,94792.0,434.0,180.0,77.0,112.0,1147.0,0.0,998.0,957.0,544.0,413.0,839.0,162400.0,1938.0,1130.0,768.0,22.0,1373.0,240.0,0.0,56.84430512016719,40.31505250875146,0.0,43.155694879832815
3223 Geyer Ave,Saint Louis,63104.0,Single Family Residential,March-18-2026,499900,1856.0,False,269.3426724137931,5.0,3.5,1907.0,4373.0,,38.6147062,-90.2336614,https://www.redfin.com/MO/Saint-Louis/3223-Geyer-Ave-63104/home/93689594,-0.0097429340507502,-0.3100919752541986,0.0454426311765124,0.0044182429282249,0.106328611934509,-0.0661607295704356,-0.0917860354879376,-0.1185344738920425,-0.0582405038957094,-0.1755357318349472,0.1017902726675536,-0.0993528413253661,-0.1722781435275269,-0.2015721669026904,-0.1624797929702312,0.024819422793052,-0.0233885801156279,0.1533502712777587,-0.0421887111169603,0.0841458521202686,-0.0253763175342058,-0.0165582950102515,-0.1140356700844626,-0.003976643810925,-0.0372818468478282,0.2774527062928573,0.0131123819535145,-0.0395674108196029,0.0368361698798253,-0.0294593028147164,-0.0679748817310399,-0.068507010042828,-0.0831501170217334,0.0105117937142724,0.0914897976605273,-0.0731974328426388,-0.1467267389592759,-0.1398924326568434,-0.0024534396328428,0.0511296953817218,-0.1585547825958875,-0.0420255152894589,0.1641815383885103,0.0641007831409456,0.1424459544402191,0.0950101324014756,0.0452617816789227,0.0438649196768736,0.1955066422514062,-0.1861021748078536,-0.0346570990094547,0.0205110274983195,-0.1936018281995367,0.1304712220915148,0.2375323340154588,-0.0838357633851791,0.126787647896728,0.1137638152896822,0.0590275987623378,0.0424921313846041,0.0419927688758792,-0.0623210785181188,-0.1888707901885018,0.0202542186396062,0.3702815705244501,0.3791345771055557,0.4182994334533317,101.74656666051035,412.7148121451226,745.8623879839904,664.0368524472331,375.1491023471526,6369.360492785818,3,Central,216,761,3.9272727272727272,13.836363636363636,745.8623879832567,3,63.0,39.0,63.0,295101273004,1450.0,36.8,65644.0,460.0,260.0,53.0,27.0,929.0,14.0,683.0,683.0,318.0,365.0,821.0,355700.0,1938.0,915.0,635.0,0.0,574.0,507.0,15.0,46.5592972181552,53.310344827586206,1.5069967707212055,53.440702781844806
1552 Fairmount Ave,Saint Louis,63139.0,Single Family Residential,December-9-2021,459000,3260.0,False,140.79754601226995,3.0,3.5,2009.0,3833.0,,38.6232464,-90.2997804,https://www.redfin.com/MO/Saint-Louis/1552-Fairmount-Ave-63139/home/103203130,0.0057650917367958,-0.3116367139077605,0.0364978076857904,0.0356929827275222,0.1446530859372575,0.0330948925859302,-0.0595290720055803,-0.097657641244263,-0.0382443746111274,-0.1752082694972586,0.0521205415853468,-0.1147576139374502,-0.1809033746637344,-0.2060263552234132,-0.1268493651204111,0.0165271300446097,-0.0065968031118635,0.1691327646803316,-0.0060825487948683,0.1187903207699101,-0.0564494790225168,-0.0628574587499764,-0.0730347643356178,-0.0106633155247971,0.0237091928553841,0.3508726369827081,0.0206811889106815,-0.0579835548096881,0.032851638669451,-0.0501967989914021,-0.1136601372417877,-0.0468669599178988,-0.1153074919728286,0.0356886305873553,0.1160660824853471,-0.0858656041049449,-0.1435528045559718,-0.1626980327417038,-0.0136586231303751,0.0982768973804135,-0.1240432932104415,-0.067658284997698,0.1706869048152214,0.066373264415334,0.1455611506220118,0.0951958955411732,0.0433629744967956,0.0141487934440898,0.1409487581685342,-0.1824373541136816,4.241155442546951e-05,-0.0087838139837096,-0.193770715183729,0.1564172502635359,0.2520400987528881,-0.1299840492120242,0.1165919748238272,0.1226426264544118,0.0399971710407283,0.0355370981915147,0.0744093221889612,-0.0058360063860105,-0.1837370440076959,-0.0013479419684362,0.3197799563035607,0.3867075087958477,0.4517493917007651,499.3715993904478,436.3652585231307,585.1378036406622,485.3315018880361,235.7109719910946,5803.204659827156,3,Central,216,761,3.9272727272727272,13.836363636363636,585.1378036409733,3,65.0,32.0,35.0,295101268001,834.0,33.1,88641.0,212.0,94.0,16.0,0.0,575.0,20.0,446.0,391.0,220.0,171.0,1323.0,168800.0,1948.0,545.0,454.0,0.0,590.0,105.0,30.0,56.26598465473146,38.60911270983213,3.4782608695652173,43.73401534526854
5733 Waterman Blvd,Saint Louis,63112.0,Single Family Residential,June-3-2026,399900,2654.0,False,150.67822155237377,4.0,3.5,1912.0,5248.0,,38.65022,-90.2863493,https://www.redfin.com/MO/Saint-Louis/5733-Waterman-Blvd-63112/home/143294201,0.0191442902807008,-0.3014350881326905,0.0619528329592383,-0.0516809595391233,0.1377222694082534,-0.0450431813048492,-0.0561103907981902,-0.174180440482383,-0.1226024185716573,-0.1455508650210525,0.056619983229363,-0.0723822608095812,-0.1486716181417193,-0.1863498882318553,-0.1969248318312697,-0.0324915837100693,0.0341076888347773,0.1906817743461822,0.0269688685582837,0.068276875058862,-0.0305101348649257,-0.0341569537320929,-0.0946297605450008,-0.0203255815538501,-0.0240811685758439,0.3066979504987759,0.0187534710344744,-0.0134807617152307,0.025247620147025,-0.0565322742873358,-0.0642132251087575,-0.1058044118002653,-0.060533729734786,-0.0241241970038799,0.1242715185437695,-0.1150943188520427,-0.1819829114545086,-0.1107713100310394,0.0032262702501483,0.0759810989276305,-0.1306122276181417,-0.0932461133472752,0.1389232156741353,0.0689589692780939,0.1394539831503649,0.0882172121534613,-0.001043440894022,0.0543020239622928,0.1914374577824416,-0.1678483883929233,-0.0064554304015463,0.0157984626687971,-0.181696774437027,0.0933359693499603,0.2576877234975236,-0.1198236310422686,0.1122427408182462,0.0968610483636708,0.0763861767461492,-0.0220963127481991,0.0633630152829298,-0.0085458234968301,-0.220921094605705,0.0303472350410156,0.407682965581442,0.3396163007653542,0.2950951865423377,146.02545714398718,285.3005517786369,374.59921866744304,104.90470170145946,306.85153891801747,4993.998912062778,3,Central,216,761,3.9272727272727272,13.836363636363636,374.59921866744304,3,61.0,56.0,81.0,295101052001,1783.0,36.1,44899.0,454.0,324.0,106.0,0.0,1193.0,22.0,1346.0,1130.0,631.0,499.0,1081.0,211400.0,1938.0,1171.0,819.0,59.0,749.0,839.0,121.0,55.84070796460176,49.579360628154795,1.8440905280804691,44.15929203539823
3834 Flad Ave,Saint Louis,63110.0,Single Family Residential,May-23-2024,665000,2800.0,False,237.5,4.0,3.5,1919.0,4160.0,,38.6115321,-90.2445731,https://www.redfin.com/MO/Saint-Louis/3834-Flad-Ave-63110/home/68294038,0.0119335892055534,-0.3002409207667162,0.0497205037700941,-0.0315477995030923,0.1135681660649699,-0.0735021385242005,-0.0831648091423943,-0.1421986473906889,-0.0503971865891156,-0.1656908233227605,0.1175276491363757,-0.0828012979867438,-0.1707774021574362,-0.2066665398294452,-0.1699399139819814,0.0264506710233376,-0.0084244056104022,0.185720956536173,0.0040842310565198,0.0521052480255733,-0.0163872882601686,0.0294782779699565,-0.0944392794351397,0.0073546760229435,-0.0219445609659622,0.3103050640229823,0.0100129185924388,0.0055050101658289,0.0280016386732585,-0.0464695812068472,-0.0554711238167238,-0.0626182782406361,-0.1067161429538341,0.0043405410145999,0.1555314999621015,-0.1402793430897747,-0.1919967608447798,-0.0907969181979224,0.0104137023934375,0.0262637924186068,-0.1490591197013285,-0.1017421205818666,0.1799270164091471,0.0718718594733591,0.1575165401046897,0.0993747690459071,0.0084221341296256,0.0345960998910636,0.2235968268266436,-0.1589352305848496,-0.0242138060140304,0.0118947440665105,-0.1799841912497433,0.103178399964526,0.2514046479258856,-0.1047455945980338,0.1470104627962378,0.1055446374235455,0.0655800058820431,0.0094226033989356,0.0769547488560648,0.0093851633542107,-0.1844632730491621,0.0160944975088161,0.3246628234381163,0.3703827768848347,0.3893634855935591,441.95253898695273,509.6355761104104,489.7590613384389,153.4433403136581,422.4041167551948,5674.370359036616,3,Central,216,761,3.9272727272727272,13.836363636363636,489.7590613392927,4,76.0,37.0,67.0,295101174003,1619.0,33.1,109907.0,328.0,272.0,97.0,4.0,715.0,6.0,566.0,566.0,366.0,200.0,1196.0,347700.0,1938.0,709.0,439.0,0.0,1243.0,349.0,0.0,64.66431095406361,43.05126621371217,0.8391608391608392,35.3356890459364
5366 Odell St,Saint Louis,63139.0,Single Family Residential,June-10-2022,539900,2300.0,False,234.7391304347826,4.0,3.5,1921.0,,,38.6067899,-90.2781676,https://www.redfin.com/MO/Saint-Louis/5366-Odell-St-63139/home/176875227,0.0077024387345091,-0.317220094072774,0.070808317209067,-0.0159184203191553,0.1308698904898208,-0.0068224799756661,-0.0680232562129607,-0.1383722394685316,-0.0769567518172634,-0.1900380627761095,0.0503183459935671,-0.1154314324291445,-0.1795519412352146,-0.1945852310617168,-0.153260638029727,0.0296565063239053,-0.0022245168315983,0.1789900011555605,0.007920150441899,0.0896015712908112,-0.0406802083616211,-0.0536965744213551,-0.0749294254981233,-0.0097138812542677,-0.0155644373573041,0.3139440243935184,0.0086143952196496,-0.0511387865605367,0.0236254908437381,-0.0504850083235643,-0.0682051587730388,-0.0931281327464712,-0.0904373464719647,0.0016488271241129,0.1014098536928981,-0.0685720266043494,-0.1807513183758759,-0.134966369830175,-0.0179684759364658,0.0762881205825867,-0.1222981668842015,-0.0774121982970645,0.1305625850881985,0.0750081960777502,0.1296989768982794,0.0837148444114791,0.0318998896743751,0.0458204078809815,0.148267163978481,-0.1841747998153672,-0.0020486166763455,0.0078403843599478,-0.2158527377696357,0.1372232502590361,0.2470344474331479,-0.1184764210365815,0.101485287650519,0.130587561576444,0.0630583108555619,0.0618434277549336,0.0480841382021138,-0.0188787492636657,-0.2159862576441363,0.0111081332396006,0.4182915894158767,0.3797217256123236,0.3974208750030552,125.04122648049533,478.53165979199485,700.688525933968,138.60204259306673,112.10509879811352,4274.741022171048,3,Central,216,761,3.9272727272727272,13.836363636363636,700.688525933968,5,79.0,34.0,59.0,295101272001,1054.0,48.2,94409.0,204.0,81.0,0.0,16.0,479.0,9.0,384.0,370.0,295.0,75.0,1132.0,239100.0,1938.0,470.0,284.0,17.0,669.0,363.0,22.0,79.72972972972973,27.039848197343453,1.8789144050104383,20.27027027027027
24 Lewis Pl,Saint Louis,63113.0,Single Family Residential,May-15-2026,175000,3000.0,False,58.333333333333336,7.0,3.5,1900.0,10249.0,,38.6542618,-90.2530991,https://www.redfin.com/MO/Saint-Louis/24-Lewis-Pl-63113/home/93749621,-0.0105825489351783,-0.3393024555507232,0.0487074395125136,0.0033945368570983,0.1443357206937408,-0.0188418011621146,-0.0607245933865846,-0.0979314318455648,-0.0766757695157265,-0.1849433267981174,0.0633806738754939,-0.1284778637616957,-0.1502028872618582,-0.181452179866599,-0.1625068239477401,0.0112651886323672,-0.0388731826336738,0.1760341116884659,-0.0122295198581404,0.0970667313062508,-0.0483728106602529,-0.0323243382705369,-0.0849939769734096,-0.0021293753837428,-0.0084578119699704,0.3136330578022265,0.0344631512878402,-0.0352782294548544,0.0384963936078238,-0.0577000436518183,-0.1060017478934327,-0.0959498659859867,-0.1199120434869873,0.0251611380599481,0.1017821772651442,-0.087970101982052,-0.129945016363078,-0.1563360184927773,-0.0007936337898653,0.0804155038848075,-0.110578791377079,-0.0788091145439013,0.1818080079646349,0.0604581563273133,0.1244051265229446,0.1050002455761382,0.0301106613143465,0.037248251731357,0.1645123984494033,-0.195031670445336,-0.0242169875507689,0.0284485756726935,-0.1915111863304062,0.1395802220248644,0.2361888382249353,-0.0949897605888839,0.0980327162224845,0.1126423134817641,0.0598133404463827,0.0399229450953739,0.0481790908612989,-0.0226401017919003,-0.1735958907608979,0.0244660101381545,0.4680039202142938,0.43355783642723,0.4159066167294538,366.0509117620114,436.2600866843344,729.9954188649474,236.4734671286626,307.06769105996494,5059.335135615073,3,Central,216,761,3.9272727272727272,13.836363636363636,531.1790952681707,4,53.0,43.0,50.0,295101123001,573.0,22.8,45417.0,7.0,45.0,0.0,0.0,279.0,15.0,324.0,198.0,155.0,43.0,1065.0,202600.0,1938.0,213.0,141.0,0.0,19.0,546.0,0.0,78.28282828282829,9.07504363001745,5.376344086021505,21.71717171717172
5257 Washington Pl,Saint Louis,63108.0,Single Family Residential,May-24-2023,665000,5635.0,False,118.01242236024844,6.0,3.5,1903.0,11134.0,,38.6515553,-90.271714,https://www.redfin.com/MO/Saint-Louis/5257-Washington-Pl-63108/home/62730993,0.0112153530447904,-0.3154348593658766,0.0425190978551918,-0.0384498734209415,0.1338204242508399,-0.0618091414546524,-0.0782829513029835,-0.1624996220996266,-0.0974651608249931,-0.1387257889041893,0.1009970503211678,-0.0955114190557096,-0.1523256169432545,-0.1943403190717043,-0.195960640793395,-0.0429862254238975,0.0138781310106111,0.1662963481968443,-0.0195499006247719,0.0553079757842104,-0.022349939815064,-0.0286512092929736,-0.1307538950108177,-0.0464744231441699,-0.0653605281694269,0.2807273375038644,0.0348445010008686,0.0065916097678794,0.0058501108621162,-0.0358122050115456,-0.0485533561139234,-0.1104022295468533,-0.0374807343015963,-0.0328560209106067,0.0836216274710899,-0.0963636069633732,-0.1724080057210765,-0.1166364145838887,0.0141325100029505,0.0935325880195715,-0.134480677654513,-0.0767707003199427,0.1537629733630086,0.0556675042711036,0.1429335538658377,0.0815726575050339,0.0167627416786217,0.0503227235159345,0.1875118853335377,-0.1734737599959813,-0.009727529343469,0.0302679059949728,-0.1894681022791658,0.0933423991758308,0.2356045471871629,-0.0920713748487453,0.1086326584920503,0.0963768631702524,0.0718501251499876,-0.0106465978878004,0.0694939575909168,-0.0440402927540296,-0.228188414494189,0.0420947890051418,0.315845944291123,0.2875928746646123,0.296666025791842,112.0100078085649,979.44560662849,338.2716256567147,148.48047846744367,74.23195772991193,4053.659731508121,3,Central,216,761,3.9272727272727272,13.836363636363636,338.27162565762484,2,74.0,48.0,66.0,295101121001,1404.0,39.9,59985.0,693.0,153.0,77.0,6.0,906.0,36.0,835.0,780.0,307.0,473.0,1219.0,527000.0,1938.0,870.0,677.0,0.0,1099.0,267.0,0.0,39.35897435897436,65.74074074074075,3.9735099337748347,60.641025641025635
